,artistID,tagID,tagValue,name
59335,261,1627,bossa nova,Marisa Monte
59336,261,4052,brazilian music,Marisa Monte
59337,261,6159,brasi,Marisa Monte
59338,261,9247,poesia,Marisa Monte
59339,261,9248,aumenta o volume,Marisa Monte
59340,261,9491,musica popular brasileira,Marisa Monte
59341,739,24,pop,Lulu Santos
59342,739,73,rock,Lulu Santos
59343,739,406,brazil,Lulu Santos
59344,739,432,brazilian,Lulu Santos
59345,739,693,mpb,Lulu Santos
59346,739,4052,brazilian music,Lulu Santos
59347,739,4080,popbrasil,Lulu Santos
59348,3332,24,pop,Sandy e Junior
59349,3332,109,pop rock,Sandy e Junior
59350,3332,347,gay,Sandy e Junior
59351,3332,352,90s,Sandy e Junior
59352,3332,432,brazilian,Sandy e Junior
59353,3332,823,brasil,Sandy e Junior
59354,3332,1609,brazilian pop,Sandy e Junior
59355,3332,9708,pedro me da meu chip,Sandy e Junior
59356,3332,9709,sandy e junior,Sandy e Junior
59357,3332,11488,soundtrack of my childhood,Sandy e Junior
59358,3385,24,pop,D'black
59359,3385,406,brazil,D'black
59360,3385,625,soul,D'black
59361,3385,432,brazilian,D'black
59362,3385,693,mpb,D'black
59363,3385,4052,brazilian music,D'black
59364,3393,24,pop,Sandy Leah
59365,3393,73,rock,Sandy Leah
59366,3393,83,jazz,Sandy Leah
59367,3393,130,female vocalists,Sandy Leah
59368,3393,134,singer-songwriter,Sandy Leah
59369,3393,346,female,Sandy Leah
59370,3393,526,piano,Sandy Leah
59371,3393,432,brazilian,Sandy Leah
59372,3393,693,mpb,Sandy Leah
59373,3393,823,brasil,Sandy Leah
59374,3393,2689,sandy leah,Sandy Leah
59375,10027,24,pop,Ike & Tina Turner
59376,10027,73,rock,Ike & Tina Turner
59377,10027,85,funk,Ike & Tina Turner
59378,10027,625,soul,Ike & Tina Turner
59379,10027,829,blues,Ike & Tina Turner
59380,10027,1074,rhythm and blues,Ike & Tina Turner
59381,10027,1434,the beatles,Ike & Tina Turner
59382,10027,4934,60s pop,Ike & Tina Turner
59383,10078,24,pop,Jovanotti
59384,10078,102,hip-hop,Jovanotti
59385,10078,103,rap,Jovanotti
59386,10078,292,folk,Jovanotti
59387,10078,608,italian,Jovanotti
59388,10460,24,pop,LS Jack
59389,10460,73,rock,LS Jack
59390,10460,109,pop rock,LS Jack
59391,10460,306,male vocalists,LS Jack
59392,10460,406,brazil,LS Jack
59393,10460,432,brazilian,LS Jack
59394,10460,1447,remix,LS Jack
59395,10460,12269,porque te vas,LS Jack
59396,15167,24,pop,K-Sis
59397,15167,73,rock,K-Sis
59398,15167,130,female vocalists,K-Sis
59399,15167,109,pop rock,K-Sis
59400,15167,432,brazilian,K-Sis
59401,369,24,pop,2PM
59402,369,145,kpop,2PM
59403,369,996,korean,2PM
59404,369,164,k-pop,2PM
59405,369,9192,boyband,2PM
59406,1597,24,pop,The Cheetah Girls
59407,1597,130,female vocalists,The Cheetah Girls
59408,1597,405,disney,The Cheetah Girls
59409,1597,730,love at first listen,The Cheetah Girls
59410,1597,766,holiday soundtrack,The Cheetah Girls
59411,1597,768,stand out be proud,The Cheetah Girls
59412,1597,778,party time,The Cheetah Girls
59413,1597,786,celebrities who one day im determined to meet,The Cheetah Girls
59414,1597,770,my childhood,The Cheetah Girls
59415,1597,9482,disney girl,The Cheetah Girls
59416,3199,24,pop,Patrick Nuo
59417,3199,200,hot,Patrick Nuo
59418,3199,228,catchy,Patrick Nuo
59419,3199,234,amazing,Patrick Nuo
59420,3199,306,male vocalists,Patrick Nuo
59421,3199,370,favorite,Patrick Nuo
59422,3199,238,sexy,Patrick Nuo
59423,3199,662,perfect,Patrick Nuo
59424,3199,1491,fav male singers,Patrick Nuo
59425,3199,1970,male,Patrick Nuo
59426,3199,5818,4m4zinq,Patrick Nuo
59427,3199,5819,f4nt4stic,Patrick Nuo
59428,3199,9321,favorite singer,Patrick Nuo
59429,12596,24,pop,승리
59430,12596,145,kpop,승리
59431,12596,200,hot,승리
59432,12596,996,korean,승리
59433,12596,164,k-pop,승리
59434,13546,24,pop,Drew Seeley
59435,13546,989,duet,Drew Seeley
59436,14591,24,pop,タッキー＆翼
59437,14591,200,hot,タッキー＆翼
59438,14591,234,amazing,タッキー＆翼
59439,14591,306,male vocalists,タッキー＆翼
59440,14591,370,favorite,タッキー＆翼
59441,14591,238,sexy,タッキー＆翼
59442,14591,662,perfect,タッキー＆翼
59443,14591,1316,jpop,タッキー＆翼
59444,14591,1970,male,タッキー＆翼
59445,14591,2659,johnnys entertainment,タッキー＆翼
59446,14591,2671,johnnys,タッキー＆翼
59447,14591,4679,japanese music,タッキー＆翼
59448,14591,9321,favorite singer,タッキー＆翼
59449,14593,24,pop,滝沢秀明
59450,14593,200,hot,滝沢秀明
59451,14593,234,amazing,滝沢秀明
59452,14593,306,male vocalists,滝沢秀明
59453,14593,370,favorite,滝沢秀明
59454,14593,238,sexy,滝沢秀明
59455,14593,662,perfect,滝沢秀明
59456,14593,1316,jpop,滝沢秀明
59457,14593,1970,male,滝沢秀明
59458,14593,2659,johnnys entertainment,滝沢秀明
59459,14593,2671,johnnys,滝沢秀明
59460,14593,4679,japanese music,滝沢秀明
59461,14593,9321,favorite singer,滝沢秀明
59462,14594,24,pop,羅志祥
59463,14594,200,hot,羅志祥
59464,14594,234,amazing,羅志祥
59465,14594,306,male vocalists,羅志祥
59466,14594,370,favorite,羅志祥
59467,14594,238,sexy,羅志祥
59468,14594,662,perfect,羅志祥
59469,14594,1970,male,羅志祥
59470,14594,9321,favorite singer,羅志祥
59471,14594,9326,c-pop,羅志祥
59472,14594,9327,cpop,羅志祥
59473,14594,9328,chinese music,羅志祥
59474,14595,24,pop,今井翼
59475,14595,200,hot,今井翼
59476,14595,234,amazing,今井翼
59477,14595,306,male vocalists,今井翼
59478,14595,370,favorite,今井翼
59479,14595,238,sexy,今井翼
59480,14595,662,perfect,今井翼
59481,14595,1316,jpop,今井翼
59482,14595,1970,male,今井翼
59483,14595,2659,johnnys entertainment,今井翼
59484,14595,2671,johnnys,今井翼
59485,14595,4679,japanese music,今井翼
59486,14595,9321,favorite singer,今井翼
59487,79,24,pop,Fiction Factory
59488,79,16,new wave,Fiction Factory
59489,79,25,80s,Fiction Factory
59490,79,74,synthpop,Fiction Factory
59491,79,395,new romantic,Fiction Factory
59492,79,885,fav songs,Fiction Factory
59493,79,887,new wave songs,Fiction Factory
59494,79,889,fav artists,Fiction Factory
59495,79,897,new wave artists,Fiction Factory
59496,79,901,1984 songs,Fiction Factory
59497,79,933,pure aural sex,Fiction Factory
59498,79,1353,scottish,Fiction Factory
59499,4491,24,pop,Joe McElderry
59500,4491,195,british,Joe McElderry
59501,4491,306,male vocalists,Joe McElderry
59502,4491,642,guilty pleasure,Joe McElderry
59503,4491,2805,single,Joe McElderry
59504,4491,9725,somebody,Joe McElderry
59505,4491,9726,ambitions,Joe McElderry
59506,4491,12303,the x factor 6,Joe McElderry
59507,5684,24,pop,Ferras
59508,5684,73,rock,Ferras
59509,5684,79,alternative,Ferras
59510,5684,134,singer-songwriter,Ferras
59511,5684,216,american,Ferras
59512,5684,306,male vocalists,Ferras
59513,5684,2785,nice,Ferras
59514,6201,24,pop,Flipsyde
59515,6201,102,hip-hop,Flipsyde
59516,6201,103,rap,Flipsyde
59517,6201,198,rapcore,Flipsyde
59518,6201,216,american,Flipsyde
59519,6201,304,hip hop,Flipsyde
59520,6201,2785,nice,Flipsyde
59521,6201,8450,redone,Flipsyde
59522,9250,24,pop,Lee DeWyze
59523,9250,73,rock,Lee DeWyze
59524,9250,79,alternative,Lee DeWyze
59525,9250,185,acoustic,Lee DeWyze
59526,9250,216,american,Lee DeWyze
59527,9250,784,american idol,Lee DeWyze
59528,9250,781,2010,Lee DeWyze
59529,9250,6276,american idol 9,Lee DeWyze
59530,322,24,pop,Ashanti
59531,322,49,female vocalist,Ashanti
59532,322,102,hip-hop,Ashanti
59533,322,130,female vocalists,Ashanti
59534,322,167,rnb,Ashanti
59535,322,213,beautiful,Ashanti
59536,322,234,amazing,Ashanti
59537,322,216,american,Ashanti
59538,322,308,latin,Ashanti
59539,322,304,hip hop,Ashanti
59540,322,346,female,Ashanti
59541,322,625,soul,Ashanti
59542,322,238,sexy,Ashanti
59543,322,640,urban,Ashanti
59544,322,1099,christmas blend,Ashanti
59545,322,1100,rain,Ashanti
59546,322,2726,favorite songs,Ashanti
59547,322,3253,cry,Ashanti
59548,322,3258,urban contemporary rnb,Ashanti
59549,322,4722,show woman,Ashanti
59550,322,4721,powerful voice,Ashanti
59551,322,4720,hooooooooot,Ashanti
59552,322,7303,rnb remix,Ashanti
59553,322,8397,jams,Ashanti
59554,11590,24,pop,Disney
59555,11590,184,soundtrack,Disney
59556,11590,405,disney,Disney
59557,11590,991,musical,Disney
59558,575,24,pop,Aretha Franklin
59559,575,25,80s,Aretha Franklin
59560,575,49,female vocalist,Aretha Franklin
59561,575,85,funk,Aretha Franklin
59562,575,83,jazz,Aretha Franklin
59563,575,130,female vocalists,Aretha Franklin
59564,575,167,rnb,Aretha Franklin
59565,575,208,diva,Aretha Franklin
59566,575,216,american,Aretha Franklin
59567,575,247,60s,Aretha Franklin
59568,575,346,female,Aretha Franklin
59569,575,625,soul,Aretha Franklin
59570,575,640,urban,Aretha Franklin
59571,575,641,top 40,Aretha Franklin
59572,575,670,girl power,Aretha Franklin
59573,575,712,gospel,Aretha Franklin
59574,575,695,oldies,Aretha Franklin
59575,575,829,blues,Aretha Franklin
59576,575,1074,rhythm and blues,Aretha Franklin
59577,575,850,cover,Aretha Franklin
59578,575,4079,motown,Aretha Franklin
59579,575,4249,queen of soul,Aretha Franklin
59580,575,4259,tunes for a brother,Aretha Franklin
59581,575,6624,rolling stones top 500,Aretha Franklin
59582,575,8237,1967,Aretha Franklin
59583,575,8239,1968,Aretha Franklin
59584,1850,24,pop,Teena Marie
59585,1850,25,80s,Teena Marie
59586,1850,49,female vocalist,Teena Marie
59587,1850,85,funk,Teena Marie
59588,1850,130,female vocalists,Teena Marie
59589,1850,167,rnb,Teena Marie
59590,1850,208,diva,Teena Marie
59591,1850,231,ballad,Teena Marie
59592,1850,216,american,Teena Marie
59593,1850,346,female,Teena Marie
59594,1850,352,90s,Teena Marie
59595,1850,625,soul,Teena Marie
59596,1850,2196,new discovery,Teena Marie
59597,1850,2579,ivory queen of soul,Teena Marie
59598,1850,7239,teena marie,Teena Marie
59599,3314,24,pop,Mýa
59600,3314,49,female vocalist,Mýa
59601,3314,102,hip-hop,Mýa
59602,3314,167,rnb,Mýa
59603,3314,234,amazing,Mýa
59604,3314,216,american,Mýa
59605,3314,346,female,Mýa
59606,3314,3182,mya,Mýa
59607,3795,24,pop,Marilyn Monroe
59608,3795,49,female vocalist,Marilyn Monroe
59609,3795,83,jazz,Marilyn Monroe
59610,3795,130,female vocalists,Marilyn Monroe
59611,3795,184,soundtrack,Marilyn Monroe
59612,3795,216,american,Marilyn Monroe
59613,3795,247,60s,Marilyn Monroe
59614,3795,251,swing,Marilyn Monroe
59615,3795,287,lovely,Marilyn Monroe
59616,3795,346,female,Marilyn Monroe
59617,3795,508,love,Marilyn Monroe
59618,3795,527,classic,Marilyn Monroe
59619,3795,727,vocal,Marilyn Monroe
59620,3795,1356,50s,Marilyn Monroe
59621,3795,9828,q sexy,Marilyn Monroe
59622,3795,10486,classic hollywood,Marilyn Monroe
59623,3795,10938,glamorous,Marilyn Monroe
59624,3795,10952,classy,Marilyn Monroe
59625,2559,24,pop,Kajagoogoo
59626,2559,16,new wave,Kajagoogoo
59627,2559,17,synth pop,Kajagoogoo
59628,2559,25,80s,Kajagoogoo
59629,2559,74,synthpop,Kajagoogoo
59630,2559,128,hit,Kajagoogoo
59631,2559,195,british,Kajagoogoo
59632,2559,201,guilty pleasures,Kajagoogoo
59633,2559,202,electro pop,Kajagoogoo
59634,2559,203,disco,Kajagoogoo
59635,2559,395,new romantic,Kajagoogoo
59636,2559,511,english,Kajagoogoo
59637,2559,505,80s pop,Kajagoogoo
59638,2559,709,1982,Kajagoogoo
59639,2559,885,fav songs,Kajagoogoo
59640,2559,887,new wave songs,Kajagoogoo
59641,2559,889,fav artists,Kajagoogoo
59642,2559,895,british artists,Kajagoogoo
59643,2559,897,new wave artists,Kajagoogoo
59644,2559,901,1984 songs,Kajagoogoo
59645,2559,1970,male,Kajagoogoo
59646,2559,2006,duran duran,Kajagoogoo
59647,2559,4711,random songs,Kajagoogoo
59648,2559,4878,nick beggs,Kajagoogoo
59649,2559,8572,bad day,Kajagoogoo
59650,2559,8573,life on mars,Kajagoogoo
59651,2559,8584,wally,Kajagoogoo
59652,2559,8588,raven,Kajagoogoo
59653,2559,8575,donna,Kajagoogoo
59654,2559,8606,vic,Kajagoogoo
59655,2559,8615,jesse,Kajagoogoo
59656,2559,12208,new wave and eighties,Kajagoogoo
59657,18439,24,pop,Hot Chocolate
59658,18439,201,guilty pleasures,Hot Chocolate
59659,18439,203,disco,Hot Chocolate
59660,18439,625,soul,Hot Chocolate
59661,18439,709,1982,Hot Chocolate
59662,18439,735,70s,Hot Chocolate
59663,18439,1549,70,Hot Chocolate
59664,18439,1550,seventies,Hot Chocolate
59665,18439,1551,setenta,Hot Chocolate
59666,18439,1552,setentas,Hot Chocolate
59667,18439,1553,rb,Hot Chocolate
59668,15166,24,pop,Kat Graham
59669,15166,102,hip-hop,Kat Graham
59670,15166,167,rnb,Kat Graham
59671,15166,625,soul,Kat Graham
59672,15166,238,sexy,Kat Graham
59673,15166,640,urban,Kat Graham
59674,15166,9739,the vampire diares,Kat Graham
59675,15166,9740,katarina graham,Kat Graham
59676,15166,9741,bonnie bennett,Kat Graham
59677,2280,24,pop,The Apples in Stereo
59678,2280,296,indie pop,The Apples in Stereo
59679,2280,724,happy,The Apples in Stereo
59680,2280,1753,cute,The Apples in Stereo
59681,2280,8462,lastfm,The Apples in Stereo
59682,3273,24,pop,The Feeling
59683,3273,73,rock,The Feeling
59684,3273,79,alternative,The Feeling
59685,3273,84,indie rock,The Feeling
59686,3273,98,summer,The Feeling
59687,3273,81,indie,The Feeling
59688,3273,109,pop rock,The Feeling
59689,3273,195,british,The Feeling
59690,3273,296,indie pop,The Feeling
59691,3273,389,britpop,The Feeling
59692,3273,724,happy,The Feeling
59693,3273,730,love at first listen,The Feeling
59694,3273,1084,2006,The Feeling
59695,3273,1354,soft rock,The Feeling
59696,3273,5299,happy happy joy joy,The Feeling
59697,3273,5294,words are cheap to describe my love,The Feeling
59698,3273,5295,i listened to it over and over again,The Feeling
59699,3273,8503,best christmas songs,The Feeling
59700,3273,9763,singalong,The Feeling
59701,3273,9764,i am in love with this song,The Feeling
59702,3273,9771,addicting,The Feeling
59703,3273,9769,album favourite,The Feeling
59704,3273,9773,soundtrack to my life,The Feeling
59705,3273,9778,favourite song ever,The Feeling
59706,3273,9829,es pop mama,The Feeling
59707,5316,24,pop,Iglu & Hartly
59708,5316,98,summer,Iglu & Hartly
59709,5316,81,indie,Iglu & Hartly
59710,5316,304,hip hop,Iglu & Hartly
59711,5316,354,fun,Iglu & Hartly
59712,5316,724,happy,Iglu & Hartly
59713,5316,2998,upbeat,Iglu & Hartly
59714,5316,9763,singalong,Iglu & Hartly
59715,5316,9766,i love dancing about to this like a complete and utter idiot,Iglu & Hartly
59716,7777,24,pop,Scouting for Girls
59717,7777,84,indie rock,Scouting for Girls
59718,7777,127,seen live,Scouting for Girls
59719,7777,81,indie,Scouting for Girls
59720,7777,195,british,Scouting for Girls
59721,7777,285,awesome,Scouting for Girls
59722,7777,296,indie pop,Scouting for Girls
59723,7777,508,love,Scouting for Girls
59724,7777,698,love song,Scouting for Girls
59725,7777,724,happy,Scouting for Girls
59726,7777,2349,sweet,Scouting for Girls
59727,7777,1753,cute,Scouting for Girls
59728,7777,6976,i love this song,Scouting for Girls
59729,7777,9763,singalong,Scouting for Girls
59730,7777,9764,i am in love with this song,Scouting for Girls
59731,7777,9820,idolo,Scouting for Girls
59732,7777,12290,hellcats,Scouting for Girls
59733,8755,24,pop,Evan Rachel Wood
59734,8755,184,soundtrack,Evan Rachel Wood
59735,8755,698,love song,Evan Rachel Wood
59736,8755,724,happy,Evan Rachel Wood
59737,8755,991,musical,Evan Rachel Wood
59738,8755,850,cover,Evan Rachel Wood
59739,8755,8525,singing actresses,Evan Rachel Wood
59740,8755,9763,singalong,Evan Rachel Wood
59741,8755,9764,i am in love with this song,Evan Rachel Wood
59742,8755,9768,across the universe soundtrack,Evan Rachel Wood
59743,9663,24,pop,Matt Willis
59744,9663,109,pop rock,Matt Willis
59745,9663,195,british,Matt Willis
59746,9663,389,britpop,Matt Willis
59747,9663,724,happy,Matt Willis
59748,9663,9773,soundtrack to my life,Matt Willis
59749,11239,24,pop,Kate Earl
59750,11239,354,fun,Kate Earl
59751,11239,724,happy,Kate Earl
59752,11239,4449,90210,Kate Earl
59753,11239,5286,the vampire diaries,Kate Earl
59754,11239,9763,singalong,Kate Earl
59755,11239,12290,hellcats,Kate Earl
59756,12110,24,pop,Josie and the Pussycats
59757,12110,109,pop rock,Josie and the Pussycats
59758,12110,184,soundtrack,Josie and the Pussycats
59759,12110,724,happy,Josie and the Pussycats
59760,12110,8508,best songs in the world,Josie and the Pussycats
59761,12110,8514,movie songs,Josie and the Pussycats
59762,12110,9763,singalong,Josie and the Pussycats
59763,14359,24,pop,Orson
59764,14359,73,rock,Orson
59765,14359,79,alternative,Orson
59766,14359,84,indie rock,Orson
59767,14359,81,indie,Orson
59768,14359,109,pop rock,Orson
59769,14359,296,indie pop,Orson
59770,14359,760,rock in rool,Orson
59771,15220,24,pop,We Should Be Dead
59772,15220,181,punk,We Should Be Dead
59773,15220,296,indie pop,We Should Be Dead
59774,15220,724,happy,We Should Be Dead
59775,15220,9763,singalong,We Should Be Dead
59776,15220,9777,indie pop punk,We Should Be Dead
59777,2070,24,pop,Vasco Rossi
59778,2070,25,80s,Vasco Rossi
59779,2070,73,rock,Vasco Rossi
59780,2070,134,singer-songwriter,Vasco Rossi
59781,2070,306,male vocalists,Vasco Rossi
59782,2070,352,90s,Vasco Rossi
59783,2070,608,italian,Vasco Rossi
59784,2070,2694,italian rock,Vasco Rossi
59785,2070,2695,rock italiano,Vasco Rossi
59786,2070,2697,cantautori,Vasco Rossi
59787,2070,2698,cantautore,Vasco Rossi
59788,2070,12327,vasco,Vasco Rossi
59789,2433,24,pop,Coeur de Pirate
59790,2433,130,female vocalists,Coeur de Pirate
59791,2433,81,indie,Coeur de Pirate
59792,2433,321,french,Coeur de Pirate
59793,2433,611,canadian,Coeur de Pirate
59794,2433,9474,hans,Coeur de Pirate
59795,2433,11492,must see live before dying,Coeur de Pirate
59796,7390,24,pop,Vanilla Ninja
59797,7390,130,female vocalists,Vanilla Ninja
59798,7390,109,pop rock,Vanilla Ninja
59799,7390,297,pop-rock,Vanilla Ninja
59800,7390,2998,upbeat,Vanilla Ninja
59801,7390,9763,singalong,Vanilla Ninja
59802,7390,9764,i am in love with this song,Vanilla Ninja
59803,7390,9765,hyper,Vanilla Ninja
59804,7390,10239,female vocalists i actually like,Vanilla Ninja
59805,10462,24,pop,Söhne Mannheims
59806,10462,30,german,Söhne Mannheims
59807,10462,526,piano,Söhne Mannheims
59808,10462,5848,makes me cry,Söhne Mannheims
59809,14645,24,pop,SoKo
59810,14645,130,female vocalists,SoKo
59811,14645,134,singer-songwriter,SoKo
59812,14645,81,indie,SoKo
59813,14645,185,acoustic,SoKo
59814,14645,228,catchy,SoKo
59815,14645,296,indie pop,SoKo
59816,14645,292,folk,SoKo
59817,14645,321,french,SoKo
59818,14645,1495,sex,SoKo
59819,14645,1753,cute,SoKo
59820,14645,9471,0 play yet,SoKo
59821,14645,11489,my own private sunshine,SoKo
59822,15293,24,pop,Alin Coen Band
59823,15293,127,seen live,Alin Coen Band
59824,15293,130,female vocalists,Alin Coen Band
59825,15293,134,singer-songwriter,Alin Coen Band
59826,15293,185,acoustic,Alin Coen Band
59827,15293,292,folk,Alin Coen Band
59828,15293,2472,makes me smile,Alin Coen Band
59829,15293,5848,makes me cry,Alin Coen Band
59830,16315,24,pop,Noemi
59831,16315,130,female vocalists,Noemi
59832,16315,608,italian,Noemi
59833,16315,625,soul,Noemi
59834,688,24,pop,Honor Society
59835,688,73,rock,Honor Society
59836,688,109,pop rock,Honor Society
59837,688,169,pop punk,Honor Society
59838,688,297,pop-rock,Honor Society
59839,688,306,male vocalists,Honor Society
59840,688,405,disney,Honor Society
59841,688,1237,2009,Honor Society
59842,688,1355,christmas,Honor Society
59843,688,2346,new,Honor Society
59844,688,6155,boysband,Honor Society
59845,688,7412,song,Honor Society
59846,688,9896,honor society,Honor Society
59847,5487,24,pop,Kasia Kowalska
59848,5487,49,female vocalist,Kasia Kowalska
59849,5487,56,melancholic,Kasia Kowalska
59850,5487,73,rock,Kasia Kowalska
59851,5487,130,female vocalists,Kasia Kowalska
59852,5487,109,pop rock,Kasia Kowalska
59853,5487,188,polish,Kasia Kowalska
59854,5487,231,ballad,Kasia Kowalska
59855,5487,297,pop-rock,Kasia Kowalska
59856,5487,839,sad,Kasia Kowalska
59857,5487,1354,soft rock,Kasia Kowalska
59858,5487,4743,polskie,Kasia Kowalska
59859,15368,24,pop,Milla
59860,15368,33,experimental,Milla
59861,15368,49,female vocalist,Milla
59862,15368,79,alternative,Milla
59863,15368,130,female vocalists,Milla
59864,15368,134,singer-songwriter,Milla
59865,15368,292,folk,Milla
59866,5790,24,pop,Aimee Mann
59867,5790,49,female vocalist,Aimee Mann
59868,5790,73,rock,Aimee Mann
59869,5790,79,alternative,Aimee Mann
59870,5790,78,alternative rock,Aimee Mann
59871,5790,130,female vocalists,Aimee Mann
59872,5790,134,singer-songwriter,Aimee Mann
59873,5790,81,indie,Aimee Mann
59874,5790,185,acoustic,Aimee Mann
59875,5790,184,soundtrack,Aimee Mann
59876,5790,213,beautiful,Aimee Mann
59877,5790,296,indie pop,Aimee Mann
59878,5790,292,folk,Aimee Mann
59879,5790,352,90s,Aimee Mann
59880,5790,611,canadian,Aimee Mann
59881,5790,2202,pop underground,Aimee Mann
59882,5790,3831,feelgood,Aimee Mann
59883,5790,3828,goddesses,Aimee Mann
59884,5790,9563,birthday song,Aimee Mann
59885,5790,9821,inlove,Aimee Mann
59886,5790,9945,fave,Aimee Mann
59887,15421,24,pop,Eva Avila
59888,15421,130,female vocalists,Eva Avila
59889,15421,611,canadian,Eva Avila
59890,15421,4589,idols,Eva Avila
59891,9976,24,pop,Nerina Pallot
59892,9976,79,alternative,Nerina Pallot
59893,9976,130,female vocalists,Nerina Pallot
59894,9976,195,british,Nerina Pallot
59895,9976,213,beautiful,Nerina Pallot
59896,9976,508,love,Nerina Pallot
59897,9976,5433,nerina pallot,Nerina Pallot
59898,9976,6049,female artists,Nerina Pallot
59899,951,24,pop,Bon Jovi
59900,951,25,80s,Bon Jovi
59901,951,73,rock,Bon Jovi
59902,951,80,glam rock,Bon Jovi
59903,951,72,hard rock,Bon Jovi
59904,951,95,autumn,Bon Jovi
59905,951,81,indie,Bon Jovi
59906,951,109,pop rock,Bon Jovi
59907,951,181,punk,Bon Jovi
59908,951,192,classic rock,Bon Jovi
59909,951,193,country,Bon Jovi
59910,951,231,ballad,Bon Jovi
59911,951,210,00s,Bon Jovi
59912,951,216,american,Bon Jovi
59913,951,285,awesome,Bon Jovi
59914,951,306,male vocalists,Bon Jovi
59915,951,352,90s,Bon Jovi
59916,951,364,favorites,Bon Jovi
59917,951,481,usa,Bon Jovi
59918,951,508,love,Bon Jovi
59919,951,512,romantic,Bon Jovi
59920,951,524,great,Bon Jovi
59921,951,641,top 40,Bon Jovi
59922,951,792,1980s,Bon Jovi
59923,951,780,legends,Bon Jovi
59924,951,793,fucking awesome,Bon Jovi
59925,951,848,hair metal,Bon Jovi
59926,951,1024,1988,Bon Jovi
59927,951,1030,1986,Bon Jovi
59928,951,1031,1984,Bon Jovi
59929,951,1044,1995,Bon Jovi
59930,951,1023,1992,Bon Jovi
59931,951,1042,1985,Bon Jovi
59932,951,1026,1994,Bon Jovi
59933,951,1041,2005,Bon Jovi
59934,951,1076,rock n roll,Bon Jovi
59935,951,1102,duets,Bon Jovi
59936,951,850,cover,Bon Jovi
59937,951,1237,2009,Bon Jovi
59938,951,1286,glam metal,Bon Jovi
59939,951,1355,christmas,Bon Jovi
59940,951,1354,soft rock,Bon Jovi
59941,951,1911,cool,Bon Jovi
59942,951,2209,arena rock,Bon Jovi
59943,951,2548,heavy,Bon Jovi
59944,951,761,pop metal,Bon Jovi
59945,951,3364,crap,Bon Jovi
59946,951,3450,great songs,Bon Jovi
59947,951,2573,power ballad,Bon Jovi
59948,951,2133,holiday,Bon Jovi
59949,951,4731,great colaboration,Bon Jovi
59950,951,5259,2001,Bon Jovi
59951,951,5260,sexxatraxxion,Bon Jovi
59952,951,1090,2000,Bon Jovi
59953,951,2958,new jersey,Bon Jovi
59954,951,6320,american metal,Bon Jovi
59955,951,6740,how i met your mother,Bon Jovi
59956,951,6900,title is a full sentence,Bon Jovi
59957,951,4953,80s metal,Bon Jovi
59958,951,8300,good old times,Bon Jovi
59959,951,8301,lpa,Bon Jovi
59960,951,8310,viaje de egresados,Bon Jovi
59961,951,8309,songs i sing with my mom,Bon Jovi
59962,951,8320,barney stinson get psyched mix,Bon Jovi
59963,951,8400,oldie but goodie,Bon Jovi
59964,951,9973,seen in concert,Bon Jovi
59965,951,10230,listened more than 10 times in a row,Bon Jovi
59966,951,10238,good morning,Bon Jovi
59967,951,12056,80s rock,Bon Jovi
59968,951,6529,american rock,Bon Jovi
59969,951,12063,famous,Bon Jovi
59970,996,24,pop,Mike & The Mechanics
59971,996,16,new wave,Mike & The Mechanics
59972,996,25,80s,Mike & The Mechanics
59973,996,73,rock,Mike & The Mechanics
59974,996,192,classic rock,Mike & The Mechanics
59975,996,195,british,Mike & The Mechanics
59976,996,352,90s,Mike & The Mechanics
59977,996,641,top 40,Mike & The Mechanics
59978,996,824,mellow,Mike & The Mechanics
59979,996,1044,1995,Mike & The Mechanics
59980,996,1096,chill zone,Mike & The Mechanics
59981,996,2200,adult contemporary,Mike & The Mechanics
59982,996,557,easy listening,Mike & The Mechanics
59983,996,1790,retro,Mike & The Mechanics
59984,996,2726,favorite songs,Mike & The Mechanics
59985,996,8575,donna,Mike & The Mechanics
59986,6732,24,pop,Big Country
59987,6732,16,new wave,Big Country
59988,6732,25,80s,Big Country
59989,6732,73,rock,Big Country
59990,6732,79,alternative,Big Country
59991,6732,195,british,Big Country
59992,6732,185,acoustic,Big Country
59993,6732,853,celtic,Big Country
59994,6732,1100,rain,Big Country
59995,6732,1353,scottish,Big Country
59996,6732,2191,college rock,Big Country
59997,6732,1790,retro,Big Country
59998,6732,3433,5 star song,Big Country
59999,6732,3439,goosebumps,Big Country
60000,6732,3425,sea,Big Country
60001,6732,3430,thunder,Big Country
60002,6732,3442,big 3,Big Country
60003,6732,3443,storm,Big Country
60004,6732,3438,rousing,Big Country
60005,6732,3423,notorious,Big Country
60006,6732,8500,best songs of the 80s,Big Country
60007,6732,9833,world beats,Big Country
60008,17331,24,pop,Jesus Jones
60009,17331,17,synth pop,Jesus Jones
60010,17331,78,alternative rock,Jesus Jones
60011,17331,81,indie,Jesus Jones
60012,17331,352,90s,Jesus Jones
60013,17331,1032,1991,Jesus Jones
60014,17331,5094,religion,Jesus Jones
60015,17331,2384,downbeat,Jesus Jones
60016,8605,24,pop,Melanie Fiona
60017,8605,49,female vocalist,Melanie Fiona
60018,8605,102,hip-hop,Melanie Fiona
60019,8605,130,female vocalists,Melanie Fiona
60020,8605,167,rnb,Melanie Fiona
60021,8605,231,ballad,Melanie Fiona
60022,8605,285,awesome,Melanie Fiona
